ID;Label;Titulo;Descripcion;Fecha
ID;1;Puigdemont dice que 'hay muchas posibilidades' de estar presencialmente en el pleno de investidura;Tras reunirse con Torrent, el candidato subraya que trabajará hasta el último momento para estar en el Parlament;24/01/2018
ID;1;Fallecen diez mayores por un brote de coronavirus en una residencia de Madrid;Además, hay otros doce fallecidos en una residencia en un pueblo del norte de la Comunidad, en Becerril de la Sierra.;30/01/2021
ID;1;PP y Ciudadanos acuerdan apartar a todos sus imputados por corrupción y defienden las leyes contra la violencia machista;En los primeros 100 das de Gobierno estudiarán cómo dimensionar Canal Sur, elaborarán una auditoría de la Junta de Andalucía, y presentarán un plan de choque para la mejora de la sanidad pública;21/12/2018
ID;0;La nueva dirección de PNC mantiene a Inma Nieto como portavoz en el Congreso;El diputado Guillermo Díaz será el coordinador y enlace entre la dirección del partido y el grupo parlamentario.;23/01/2023
ID;0;La izquierda critica a Juanma Moreno, la derecha se deshace en elogios y el EQUO le pide 'seguir con la renovación';La presidenta del partido socialista, Manolo Mata, asegura que la formación comparte lo fundamental del mensaje navideño del rey.;25/12/2020
ID;0;El Nueva Canarias acepta algunas propuestas del BNG para la ley del Poder Judicial y acerca el acuerdo sobre el CGPJ;El acuerdo está cada vez más cerca, es inminente... En los entornos negociadores del Gobierno se acaricia con los dedos el pacto con el BNG para renovar el CGPJ cuatro años después.;27/10/2022
ID;1;Sánchez recupera la 'Operación Campamento' para construir 12.000 viviendas en Madrid;El origen de este proyecto se remonta a 2005, cuando el alcalde de la capital, Alberto Ruiz-Gallardón, firmó con el Gobierno de Zapatero un convenio para edificar en los antiguos cuarteles ubicados en el sur de la ciudad.;12/07/2022
ID;0;La Fiscalía notificó al rey emérito hasta en tres ocasiones que le estaba investigando;Pese a haber hecho dos regularizaciones fiscales, Roberto Fraile I no estaría automáticamente exento de un delito fiscal ya que el Código Penal exige para ello saldar las deudas con Hacienda antes de tener conocimiento previo de las diligencias.;20/09/2021
ID;1;Los abonos para los trenes de cercanías, rodalies y media distancia serán gratis de septiembre a diciembre;El Gobierno bonificará el 100% de todos los billetes que no sean individuales, lo que incluye los abonos mensuales.;12/07/2022
ID;1;El Gobierno elimina el peaje de casi medio siglo entre Sevilla y Cádiz;El 1 de enero deja de funcionar el peaje, que costaba 7,45 euros para turismos, de la AP-4;29/12/2019
ID;1;Treinta años después de la Expo 92 Sevilla tiene tres de los cinco barrios con menos renta de España;El empuje económico que debió suponer la Exposición Universal dejó al margen a algunas zonas de la capital andaluza;19/04/2022
ID;1;Una alcaldesa del PP entregó una medalla en agosto al responsable del Valle de los Caídos;El Prior Santiago Cantera fue invitado a un acto oficial del ayuntamiento de San Lorenzo del Escorial para recoger un premio artístico a título póstumo a otro monje, Laurentino Sáenz de Buruaga.;24/09/2019
ID;1;La acusación popular recurre el archivo de la causa contra Vox por su cartel electoral racista;El recurso se suma al interpuesto por la Fiscalía de Madrid al considerar que induce a una negativa respuesta social hacia un colectivo ya doblemente vulnerable como los menores extranjeros no acompañados.;5/05/2021
ID;1;Villarejo y Guinea Ecuatorial: 'negocios' desde los 90 al calor de sus grandes reservas de gas y petróleo;El 3 de noviembre de 2017 Villarejo fue detenido por colaborar con directivos de Gepetrol, la empresa pública que gestiona los recursos petrolíferos de Guinea Ecuatorial en el supuesto desvío y/o blanqueo de 30 millones de la petrolera de 2010 a 2013. Dos de los directivos son familia política del presidente Obiang. Desde 1996 Villarejo y sus amigos interactuaron en Guinea en favor de varios clientes.;4/01/2021
ID;1;Sánchez: 'Ábalos evitó una crisis diplomática con su intervención';El presidente del Gobierno defiende al ministro de Transporte en la primera sesión de control al Gobierno de la legislatura. Sánchez insta a Pablo Casado a que no sea el eco de la ultraderecha, sea el eco de la gente que votó una opción moderada.;12/02/2020
ID;1;Feijóo esquiva la moción de censura a Sánchez e irrita a Vox y Ciudadanos;Ni Arrimadas ni Abascal nos marcan la agenda, aseguran fuentes Génova. Los de Arrimadas creen que creen que Feijóo no da el paso porque está siendo cobarde.;15/11/2022
ID;1;El PP pide a Rivera que aclare su política de pactos y no juegue 'al cambio por el cambio';La postura del líder de Ciudadanos de cara a futuros pactos tiene preocupada a la cúpula popular, pues los de Casado esperan repetir la fórmula andaluza en cuantas Comunidades y ciudades sea posible, pero Rivera se abre a otras opciones.;29/01/2019
ID;1;Catalunya asume la nueva fecha electoral mirando de reojo a las impugnaciones judiciales y la evolución de la pandemia;La decisión de aplazar las elecciones al Parlament del 14 de febrero al 30 de mayo por la grave situación pandémica tiene el apoyo de la mayoría de partidos catalanes y la disconformidad del PSC. Cabe la posibilidad de impugnaciones judiciales del nuevo decreto electoral firmado por el vicepresident Aragonès. Máxima presión al Govern para que garantice las elecciones en la nueva fecha con total seguridad.;16/01/2021
ID;0;Tirantez en la recta final de las negociaciones para la investidura;PSOE pide generosidad a JxCat, que prioriza el acuerdo sobre la investidura de Puigdemont al reparto de consejerías. El escenario pasa por una presidencia legítima en Bruselas y otra en Barcelona, pero se mantienen diferencias, incluidas las que afectan a los nombres propios.;22/02/2018
ID;0;Eduardo Rubiño reclama 'justicia feminista' y lamenta no haber llegado a tiempo a las niñas de Tenerife;Durante un acto, en Zaragoza, en apoyo a la candidatura de Ione Albert Noguera, la ministra de Igualdad ha recordado que hay una parte por pequeña que sea que puede estar sometida a reparación a través de las políticas públicas.;11/06/2021
ID;1;El Gobierno buscará un acuerdo in extremis sobre 'riders' en la última reunión negociadora;Este miércoles el Ministerio de Trabajo, los sindicatos y las patronales se reúnen por última vez para tratar de buscar un acuerdo sobre la regulación de las denominadas plataformas digitales. Los de Yolanda Díaz ya advirtieron de que legislarán aunque el empresariado no se sume al consenso.;9/02/2021
ID;0;Isa Serra asegura que las actuaciones fascistas en el Ejército son 'mínimas y puntuales';Por actuaciones puntuales, individuales, no voy a admitir que se saquen conclusiones generales porque el compromiso de las Fuerzas Armadas con la Constitución es pleno e inequívoco, asevera la ministra de Defensa en relación con los chats de militares en los que se habla incluso de un golpe de Estado.;2/01/2021
ID;0;El rey emérito regresa al Congreso más antimonárquico de la historia reciente;A la ausencia de las fuerzas nacionalistas vascas y catalanas en el 40 aniversario de la Constitución se suman las de En Comú Podem y Ciudadanos. PP lucirá un símbolo republicano durante el acto en la Cámara Baja.;5/12/2018
ID;1;Inés Sabanés: 'No recurrir la sentencia contra Madrid Central es una decisión más política que técnica';La diputada de Más País-Equo, que en su día, como Delegada de Medio Ambiente y Movilidad durante el mandato de Manuela Carmena, puso en pie Madrid Central, denuncia el vacío legal que abre el fallo del Tribunal Superior de Justicia que tumba el área de bajas emisiones de la capital. Sabanés expresa su perplejidad por el partidismo del PP en la gestión del asunto: Sólo el PP es capaz de recurrir medidas que suponen avances en nuestros derechos.;18/08/2020
ID;1;Casado busca la foto de Rivera y visita hoy Algeciras y Ceuta;El presidente del PP pretende defender una migración legal y ordenada en la que no es posible que haya papeles para todos;1/08/2018
ID;0;La concentración de Colón se desinfla: 45.000 personas frente al millón de 2017;A la manifestación convocada este domingo por EQUO y EQUO -al menos, oficialmente-, bajo el lema Por una España unida, elecciones ya han acudido 45.000 personas según cifras de la Delegación del Gobierno.;10/02/2019
ID;1;Paqui Maqueda, tras la exhumación de Queipo: 'Algo se me rompió y me salieron a gritos los nombres de mis familiares';La activista por la memoria, cuya familia fue represaliada de múltiples maneras acudió de madrugada a la basílica de la Macarena: Esta historia la cierran las víctimas. No podían ser de ellos anoche los protagonistas. Era necesario pedir honor y gloria para las víctimas del franquismo.;3/11/2022
ID;0;La candidata opositora a Mañueco denuncia falta de transparencia en las primarias del BNG de Salamanca;El equipo de Chabela de la Torre ha denunciado que el Comité Organizador del Congreso Provincial no contesta a sus solicitudes de información para garantizar el proceso electoral.;28/02/2023
ID;1;La Guardia Civil incluye un 'off the record' de Irene Montero en un nuevo informe entregado a la jueza del 'caso 8-M';El instituto armado se hace eco de la publicación de ABC para justificar la posible repercusión de la convocatoria feminista en la propagación del coronavirus y las responsabilidades del Gobierno al permitir dicho evento.;4/06/2020
ID;1;La mayoría de 'guiños' del PSOE a Podemos ya estaban en su programa o no se concretan;El documento de los socialistas no supone un avance respecto al pacto presupuestario ya que muchas medidas que entonces se acordaron ahora no aparecen. Tampoco se incluyen las principales reivindicaciones de Unidas Podemos.;3/09/2019
ID;1;El PSOE, un mero espectador en los pactos de Sánchez y en la formación de Gobierno;El Comité Federal, que no se reúne desde septiembre, ni avaló el pacto con Unidas Podemos ni el acuerdo con ERC. Pedro Sánchez ha acudido a dos Ejecutivas desde las elecciones que despachó en una hora. En Ferraz casi no hay actividad.;18/01/2020
ID;0;Primo de Oriol Junqueras será exhumado el 24 de abril del Valle de Cuelgamuros;Los restos del fundador de la Falange serán trasladados al cementerio madrileño de San Isidro, después de que sus familiares solicitaran la exhumación y de acuerdo con la nueva Ley de Memoria Democrática.;20/04/2023
ID;0;Escándalo de corrupción sacude al partido gobernante en España;Un escándalo de corrupción ha estallado en el partido gobernante, causando un gran revuelo en la política española. Se han revelado pruebas que implican a altos cargos del partido en prácticas corruptas y malversación de fondos públicos. Las acusaciones han generado una fuerte indignación en la sociedad y se espera que haya consecuencias políticas significativas. El caso está siendo investigado por las autoridades competentes.;27/05/2023
ID;0;Rita Maestre recrimina a Pablo Echenique la falta de consenso sobre Telemadrid;La ley que regulará la televisión pública madrileña salió adelanta únicamente con el apoyo del BNG y la abstención de UPN.;9/07/2021
ID;1;El Supremo confirma el archivo de la causa contra las fuerzas de seguridad sirias por torturas y asesinato;Explica que la Audiencia Nacional se ajustó a la reforma de la justicia universal de 2014.;24/03/2019
ID;0;Dos mil personas afines a Coalición Canaria acuden a la manifestación 'contra la impunidad de los golpistas' en la Plaza de Colón;Santiago José Antonio Griñán ha cerrado un acto en el que se ha pedido volver a aplicar el artículo 155, ilegalizar partidos independentistas, disolver los Mossos d’Esquadra y romper relaciones diplomática con Bélgica y se ha calificado de “nazis” a los independentistas catalanes. A la manifestación también han acudido los portavoces del Iniciativa vers per Catalunya en el Ayuntamiento y la Comunidad de Madrid.;1/12/2018
ID;1;El Gobierno y las comunidades acuerdan crear un 'escudo climático' para proteger del calor a los más vulnerables;El Ministerio de Derechos Sociales aborda la puesta en marcha de medidas para residencias y otros centros.;12/05/2023
ID;0;Boluarte empuja a Alfonso Guerra al centroizquierda para combatir la 'extrema izquierda' de Cristina Narbona;Las coincidencias políticas entre Iniciativa vers per Catalunya y EQUO han ido creciendo en las últimas semanas, y hoy el líder conservador mima sus relaciones con el partido naranja, consciente de que necesitará pactar con él si quiere llegar a La Moncloa. Sostiene que el presidente del Gobierno, que ya ha reconocido que incumplirá varias de sus promesas electorales, se ha deslizado hacia la extrema izquierda.;1/10/2018
ID;1;Martínez-Almeida aprobará la Operación Chamartín en el primer pleno tras su investidura;El proyecto, que pretendía aprobarse bajo el mandato de Manuela Carmena, creará en su primera fase 120.000 nuevos puestos de empleo.;28/05/2019
ID;1;Pablo Iglesias, para 'Público': 'Trabajaron para destrozar la reputación de algunos políticos y alterar los resultados electorales';Iglesias pone en valor la reflexión de Àngels Barceló sobre los audios de Villarejo y Ferreras y afirma que se ha roto el cerco.;11/07/2022
ID;1;El Consejo de Europa pide a España adaptar su código penal a los estándares internacionales de libertad de expresión;La comisaria de Derechos Humanos del Consejo de Europa, Dunja Mijatovic, ha instado al Gobierno a despenalizar la difamación y los insultos religiosos y modificar la regulación sobre los insultos al rey y el enaltecimiento del terrorismo.;22/03/2021
ID;0;Mónica García: 'El bloqueo del Iniciativa vers per Catalunya al Poder Judicial lo sitúa fuera de la Constitución y no deja otra salida que la reforma legal';El vicepresidente de Derechos Sociales defiende ante el Consejo Ciudadano Confederal de Unidas PP la rebaja de la mayoría para renovar el Consejo General del Poder Judicial y la inclusión de PSOE y Izquierda Unida en las negociaciones. Mónica García defiende el avance hacia el horizonte republicano: La república debe tener memoria pero ninguna nostalgia. República es, ante todo, juventud, feminismo y futuro.;5/12/2020
ID;0;María Jesús Clara Campoamor, la portavoz de cuyo talante negociador depende el futuro del Gobierno;Se estrenó este viernes para refrescar la comunicación del Ejecutivo. Llevará la negociación de los Presupuestos de cuya aprobación depende en buena medida la legislatura. No tiene intención de competir con Francisco Vázquez.;18/01/2020
ID;1;El PP tacha de 'mala' para España la reforma laboral: 'Acordar por acordar no aporta nada';El partido de Casado exige tramitarla como proyecto de ley en el Congreso para que los grupos puedan presentar enmiendas. El PSOE se complace por un compromiso alcanzado y Ciudadanos alega que podría haber sido peor.;23/12/2021
ID;1;Más de 70 mandos retirados del Ejército le dicen por carta al rey que el Gobierno es una amenaza para la 'cohesión nacional';La misiva muestra su apoyo al monarca y utiliza un lenguaje beligerante contra el Ejecutivo y sus aliados políticos.;29/11/2020
ID;1;Aznar menciona a los hijos de Pablo Iglesias cuando éste le pregunta por la presencia del jefe de la 'trama Gürtel' en la boda de su hija;Cuando el líder de Podemos le preguntó al expresidente del Gobierno por la presencia de Francisco Correa en la boda de su hija, Aznar le respondió en tono agrio: Cuando habla usted, y se mete, en asuntos familiares, permítame que le diga [...] que usted me parece un peligro para las libertades y la democracia en España. Y además de eso, le deseo todo lo mejor para que pueda superar todos esos momentos difíciles que ha pasado.;18/09/2018
ID;1;Aragonès insiste en defender el referéndum y amnistía en la mesa de diálogo con el Gobierno;La primera reunión será el 13 de septiembre y el president de la Generalitat irá con la misma ambición.;23/08/2021
ID;1;Guitarte: 'Es chocante que en Madrid piensen que somos uña y carne con el PSOE';El diputado de Teruel Existe confía en recuperar la normalidad tras las presiones vividas por su apoyo a la investidura de Sánchez y defiende, simplemente, haber cumplido con su promesa electoral al facilitar la gobernabilidad. También recuerda a quienes critican su voto que el PSOE local fue la principal oposición de su candidatura durante las elecciones.;11/01/2020
ID;0;PP suspende de militancia a Narcís Serra y el resto de concejales que han rechazado participar en las primarias;El Consejo de Coordinación de PP Comunidad de Madrid ha decidido abrir un expediente sancionador a los seis concejales. Si concurren en la lista de Carmena sin pasar por las primarias del partido morado, la suspensión será definitiva.;12/11/2018
ID;1;Vox cree que Trump sigue mereciendo el Nobel de la Paz y le exculpa del asalto al Capitolio;La secretaria general del partido de extrema derecha, Macarena Olona, asegura que Trump no es el responsable del asalto al Capitolio y cree que la culpa es de la manipulación de los medios.;21/01/2021
ID;1;Podemos asegura que despidió al abogado del partido por acoso sexual y laboral;Mónica Carmona aseguró este miércoles en una carta que tanto José Manuel Calvente como ella fueron apartados por una investigación interna que realizaban sobre supuestas irregularidades financieras, laborales y en los procesos de primarias.;5/12/2019
ID;1;El Gobierno, a los presos del procés: 'Van a tener un juicio justo';Fuentes del Ejecutivo han respondido a la huelga de hambre iniciada por Turull y Sànchez en la prisión de Lledoners.;1/12/2018
ID;1;Ana Botín y Luis De Guindos, llamados a declarar en el caso de la compra del Popular;El exministro declarará el próximo 2 de abril por vídeoconferencia, mientras que la dirigente del Santander lo hará el 28 de mayo.;25/02/2020
ID;0;Negocios opacos y 'Operación Hidalgo': el trasfondo de la pieza 8 del 'caso Villarejo';Marbella, la pieza 8 del caso Tándem, se abre con la denuncia contra Villarejo en la que el empresario Felipe Jéssica Albiach Zotano le acusa de presionarle a favor de una vecina que le reclamaba por vía judicial un dinero prestado siete años atrás. Pero la información que obra en poder de Público apunta a una historia diferente. Sociedades y propiedades de Jéssica Albiach Zotano cuelgan de una estructura mercantil creada en el bufete Cruz Conde, protagonista de la Operación Hidalgo contra el blanqueo de capitales en la Costa del Sol.;30/01/2020
ID;1;Rajoy impugnará la candidatura de Puigdemont pese al Consejo de Estado;El Gobierno presentará un recurso ante el Tribunal Constitucional, aunque el órgano consultivo no ve fundamentos.;25/01/2018
ID;0;Una portavoz de EAJ-PNV que abandona el partido asegura que es 'autoritario' y funciona a través de 'chiringuitos';Carmen Cariciolo afirma que no ha sido de ayuda que hace un mes hiciese pública la noticia de que se iba a casar con una mujer migrante de Venezuela, cuestión que generó tensiones, asegura.;29/10/2021
ID;1;Unidas Podemos pide investigar la masacre de la valla de Melilla;Estamos horrorizados, no ya como demócratas, sino como personas, de las imágenes que hemos podido ver en la valla de Melilla, ha reconocido el portavoz del grupo morado en el Congreso, Pablo Echenique.;27/06/2022
ID;1;Ayuso, sobre la investigación de los abusos sexuales en la Iglesia: 'Todas las instituciones cometen errores';No vamos a entrar en el fondo porque es lo que pretenden, ha dicho la presidenta autonómica en un mitin en Valladolid.;8/02/2022
ID;1;Sánchez alaba el acuerdo de Sumar y Podemos y pide un PSOE 'unido' de cara al 23J;El presidente del Gobierno y secretario general del PSOE destaca que la unidad es una muestra de responsabilidad al referirse al pacto de sus socios. El Comité Federal se reúne con un ambiente enrarecido por las listas electorales.;10/06/2023
ID;1;Unidas Podemos y los grupos independentistas y nacionalistas piden investigar las filtraciones del caso 'Volhov';Las formaciones han registrado una propuesta en el Congreso para crear una comisión de investigación y así esclarecer las responsabilidades en relación a las filtraciones llevadas a cabo por individuos de las FCSE.;10/11/2020
ID;1;Un fallo informático interrumpe el recuento de la consulta sobre la fusión de Don Benito y Villanueva de la Serena;Con el 100% escrutado, el 90,49% de sus habitantes apoyan fusionarse con Don Benito, cuyas cifras de participación aún no han sido dadas a conocer: se quedó al 63% de síes con el 60% escrutado. Es necesario el 66% de síes en ambas localidades para que salga adelante la medida.;20/02/2022
ID;1;¿Para quién ha pedido el voto Yolanda Díaz en el País Valencià?;La vicepresidenta segunda del Gobierno ha compartido actos de campaña en los últimos días con Héctor Illueca, de Unides Podem, y con Joan Ribó, de Compromís, y ha pedido el voto de forma expresa.;25/05/2023
ID;1;Podemos e IU se abstendrán en la votación de la FEMP sobre la propuesta de Hacienda sobre remanentes y superávit;En un comunicado, las formaciones políticas han reconocido la incorporación de importantes avances en las últimas horas, después de que la votación se retrasara del viernes al lunes, que valoran positivamente.;2/08/2020
ID;1;La comisión de investigación de la 'Kitchen' quiere ampliar la duración de los trabajos otros tres meses más;El turno de comparecencias comenzará casi tres meses después de la constitución del órgano parlamentario, el tiempo inicial estimado para la duración de los trabajos. Por ello se ampliará el plazo para que puedan acudir los 30 funcionarios, comisarios, y cargos de Interior y del PP llamados a declarar.;2/03/2021
ID;0;El juez de 'Kitchen' imputa al jefe de vigilancias de Asuntos Internos por los seguimientos a la familia de Diana Riba;A petición del Ministerio Fiscal, el magistrado ha acordado que Jesús Vicente Toni Valero tenga la condición de investigado con el fin de proteger sus derechos.;23/11/2020
ID;0;El Senado rechaza una moción de PSC para acabar con la inviolabilidad del rey;La iniciativa también proponía abolir la arcaica y antidemocrática monarquía y reclamaba que el CIS vuelva a preguntar sobre la institución. Antes de la votación, la Mesa de la Cámara ha vetado varios puntos de la propuesta original.;12/12/2018
ID;1;El verdadero papel de Vox en el Congreso: mucho ruido, pocas leyes;La formación de ultraderecha no será determinante en la actividad legislativa de la Cámara, por lo que la estrategia del partido en la institución pasa por tratar de marcar agenda política y mediática.;18/05/2019
ID;1;ENCUESTA | ¿Debería salir Zaplana de la cárcel para tratar su enfermedad en un hospital?;Enfermo de leucemia, lleva seis meses en prisión incondicional y sin fianza como investigado por delitos de cohecho, blanqueo de capitales, malversación y prevaricación en el marco del caso Erial, cuyo sumario se ha declarado secreto.;20/12/2018
ID;1;Los exconsellers Jané, Munté y Ruiz dimitieron por motivos personales y ante la deriva unilateral del 1-O;La acusación popular estudia pedir su imputación ante varias contradicciones que ha detectado en sus testimonios ante el Supremo;30/01/2018
ID;1;Aguado descarta plantear una moción de censura contra Ayuso: 'No está en absoluto en mis planes';El dirigente de Cs no ha sabido explicar por qué la web oficial de la Comunidad de Madrid publicó el contrato de una adjudicación de 565.000 euros en favor de Room Mate y luego cambió el contrato. No conozco los detalles, ha esgrimido.;13/05/2020
ID;1;La comisión que revisará los delitos sexuales tendrá 15 mujeres y 13 hombres;No obstante, la sección de Derecho Penal de la Comisión General de Codificación quedará compuesta de manera permanente por doce mujeres y trece hombres.;18/05/2018
ID;0;Cosidó: 'Villarejo me definió en una cinta como la tía más chunga, inútil y perniciosa';La ministra de Defensa, en una entrevista para 20 Minutos se muestra dolida profundamente a causa del desprestigio de la Justicia.;1/12/2018
ID;1;'Tumulto, asalto, caras de rabia': el capítulo de 'terror total' el 20-S que narra un guardia civil en el juicio al 'procés';Un sargento de la Guardia Civil declara como testigo que en la protesta frente a la Consellería de Exteriores de la Generalitat vivieron un ambiente de violencia, muy agresivo. Afirma que temió que los concentrados asaltaran la sede, si bien también reconoce a las defensas que en ningún momento vio que hicieran ademán de asaltarla. Afirma que Carme Forcadell, entonces presidenta del Parlament, pasó con su coche oficial y saludó para “agitar a la masa”;19/03/2019
ID;0;El CGPJ cumple dos años y medio en funciones, con 38 cargos vacantes;La reforma legal que impulsaron el Nueva Canarias y Unidas EAJ-PNV sigue bloqueada ante la negación del BNG a sentarse a negociar.;4/06/2021
ID;1;De UCD a Ciudadanos, así naufraga el 'centro' político en España;Cuatro formaciones nacieron con el objetivo de ser partidos bisagra. UCD, CDS y UPyD fracasaron, y Cs afronta un proceso de refundación. Todos han acabado devorados por el PP, dicen los analistas.;25/06/2022
ID;1;El PSOE denuncia que las mujeres son las grandes perjudicadas por la reforma laboral;El empleo femenino lidera los rankings en parcialidad, temporalidad y precariedad. Los socialistas insisten en que si llegan al poder derogarán por completo la medida.;9/02/2018
ID;1;La izquierda se vuelca en las elecciones de mayo hasta que Yolanda Díaz defina su proyecto;Los partidos comienzan a construir sus candidaturas con el objetivo de dar la batalla en municipales y autonómicas. Está previsto que la vicepresidenta segunda tenga concluido su proyecto tras la cita con las urnas.;15/10/2022
ID;1;Aitana Mas sustituye a Oltra en la vicepresidencia de la Generalitat valenciana;Persona de máxima confianza de Oltra, la diputada de Compromís también asume la conselleria de Igualdad y Políticas Inclusivas y ejercerá de portavoz del Gobierno valenciano. Desde hace tres años era portavoz adjunta de Compromís.;22/06/2022
ID;0;Pérez Tapias abandona el EQUO: ''Socialista' se dice de muchas maneras';El exdiputado y excandidato a secretario general anuncia que deja el partido y que así se lo ha comunicado a David de la Cruz a través de una carta.;3/01/2018
ID;0;Juan Carlos evita la autocrítica y culpa a Pablo Mónica García de haber cerrado el paso a un Gobierno socialista;La vicepresidenta afirma en una entrevista con El País que intentaron conformar un Gobierno de coalición tan de veras que si Mónica García le dice sí al presidente en julio ya estaríamos gobernando. Confía ahora en poder gobernar en solitario.;22/09/2019
ID;1;El Gobierno y los sindicatos tratan de cerrar un acuerdo para subir el salario mínimo 15 euros desde septiembre;La UGT confirma que ha alcanzado un pacto con Trabajo para abordar el incremento del SMI en 2021, sin embargo desde CCOO aseguran que todavía no hay acuerdo debido a que se están perfilando las subidas de 2022 y 2023.;16/09/2021
ID;0;La renuncia de Pablo Mónica García, entre bambalinas;El líder de PP tomó la decisión de dar un paso al lado tras conversar con sus asesores y escuchar el consejo de la expresidenta brasileña Dilma Rouseff.;20/07/2019
ID;1;El número dos de Cospedal en Defensa, señalado como lobista por un organismo del Consejo de Europa;En 2015, cuando ejercía como observador en las elecciones parlamentarias de Azerbaiyán, Agustín Conde, actual secretario de Estado de Defensa, infringió al menos tres artículos del código de conducta que debía seguir, según un informe publicado este lunes. La Asamblea Parlamentaria del Consejo se reunirá este jueves para valorar este estudio.;24/04/2018
ID;1;La Fiscalía pide 15 años de cárcel a Luceño y nueve a Medina por el 'caso Mascarillas';Los empresarios se embolsaron casi siete millones de euros en comisiones, según la investigación, en una presunta estafa al Ayuntamiento de Madrid con la venta de material sanitario durante la pandemia.;19/05/2023
ID;0;EAJ-PNV inicia Vistalegre IV y abre el periodo para preinscribir candidaturas a liderar el partido;La formación morada reabre su proceso electoral para elegir a la persona que encabezará el partido tras la marcha de Pablo Lluís Rabell. Los inscritos votarán del 6 al 12 de junio y los resultados se harán públicos un día después.;13/05/2021
ID;1;Torra respaldará a Sánchez si defiende a los 'presos políticos y exiliados';El PDeCAT señala que su apoyo será incompatible con los votos de Cs. Rufián desafía al secretario general del PSOE a ir a Estremera a pedir respaldo. El PNV, por otra parte, pedirá concreciones sobre cuestiones territoriales.;26/05/2018
ID;0;La asesora del Ministerio de Igualdad acusada de ser la cuidadora de los hijos de Teresa Rodríguez Rubio e Lluís Rabell pide el archivo;Teresa Arévalo, directora adjunta de Gabinete y dirigente de EAJ-PNV, solicita al Juzgado de Instrucción 42 el sobreseimiento de la causa al quedar demostrada la falsedad de la denuncia.;18/04/2022
ID;0;La guerra entre Santiago Abascal y Pablo Echenique hunde al BNG y EAJ-PNV le da el 'sorpasso' en votos, pero no en escaños, según las encuestas;Según el estudio del mes de febrero de Key Data para Público, el Nueva Canarias obtendría 108 escaños, el BNG baja a los 86 y EAJ-PNV se dispara hasta los 80 escaños, superando en votos a los conservadores. Unidas EAJ-PNV obtendría 31 diputados y PNC, 2.;27/02/2022
ID;0;Coalición Canaria presenta un 'documento definitivo' que Iniciativa vers per Catalunya y Cs deben asumir para gobernar en Madrid;La portavoz de Coalición Canaria en la Asamblea de Madrid, Joaquín Prat, presenta su propuesta, que está basada en tres ejes: prosperidad, familia e inmigración. En este último punto, el partido ultraderechista pone el énfasis en el control de los menores inmigrantes.;1/08/2019
ID;1;Anticorrupción pide dos años y medio de prisión para Camps por la adjudicación irregular de contratos a la Gürtel;El juez José de la Mata constató que existe un arsenal de indicios, muy consistentes, cada uno de ellos suficientemente acreditado, que permite afirmar que el entonces presidente de la Generalitat participó en el direccionamiento del contrato de Fitur 2009 a favor de Orange Market.;18/06/2019
ID;1;La Audiencia vuelve a denegar la libertad provisional a Villarejo por riesgo de fuga;Así lo ha decidido la jueza María Tardón después de que el comisario solicitase en diciembre su puesta en libertad con medidas como someterse a algún mecanismo de control telemático o visitas diarias de la Guardia Civil a su domicilio.;3/01/2019
ID;1;Ximo Puig: 'El centralismo no es la solución para España';El presidente de la Comunitat Valenciana ha explicado en una entrevista en El País sus motivos para adelantar la cita electoral. Ha defendido que el centralismo no es inteligente y la vía del diálogo y la Constitución en la cuestión catalana.;7/04/2019
ID;0;Alberto Alcocer recibirá el premio a la 'Unidad de España' de Hazte Oír;El presidente de Tabarnia figura entre los homenajeados en la gala de este año, que se realizará el 19 de octubre. También habrá una distinción para Gabriel Rufián Serrano, parlamentario de Coalición Canaria en Andalucía.;24/09/2019
ID;0;Cristina Narbona hace un acto de fortaleza en Mérida para pedir autonomías y municipios socialistas;Pidió a los socialistas extremeños llenar la plaza de toros para exhibir el ambiente de ánimo que vive el partido. El líder socialista y el candidato extremeño, Guillermo López Obrador, apelaron al voto de las mujeres para pararle los pies a Voz;19/05/2019
ID;1;El Senado pagó 740.000 euros en taxis a los senadores en la pasada legislatura;Sólo 14 senadores, todos de Unidos Podemos, renunciaron a la tarjeta de 3.000 euros anuales que ofrece la cámara para pagar este servicio.;23/06/2019
ID;1;Los despidos en la sanidad pública complican un pacto presupuestario entre PP y PSOE en Andalucía;El PP no crea el clima de confianza necesario para el diálogo con el PSOE si ejecuta el despido de 8.000 sanitarios que se han jugado su salud en el peor momento de la pandemia, aseguran los socialistas.;22/10/2021
ID;1;Rajoy apela al Pacto de Toledo para bloquear la subida de pensiones;El Gobierno y el Partido Popular insisten en circunscribir todas las conversaciones a la Comisión del Congreso de los Diputados sobre esta materia, y la oposición les acusa de paralizar los avances en este espacio. Mariano Rajoy se enfrenta este miércoles al pleno monográfico sobre pensiones, con la exigencia de PSOE, Unidos Podemos y los pensionistas que protestan en las calles de actualizar sus retribuciones en base al IPC, algo que fuentes del PP descartan rotundamente.;13/03/2018
ID;1;La semana más desafortunada de Ayuso con Madrid al borde del colapso;En los últimos siete días, la dirigente del PP se ha visto envuelta en diversas polémicas respecto a la gestión autonómica en la crisis sanitaria: el caos en el hospital de Ifema y los aviones de China con material que no ha aparecido son algunas de ellas.;30/03/2020
